iso_code;continent;location;date;new_cases;total_cases;new_deaths;total_deaths
GHA;Africa;Ghana;2020-08-24;117.0;43622.0;2.0;263.0
PRY;South America;Paraguay;2020-05-30;47.0;964.0;0.0;11.0
NRU;Oceania;Nauru;2021-09-05;;;;
CUB;North America;Cuba;2020-03-18;2.0;7.0;1.0;1.0
BTN;Asia;Bhutan;2021-02-08;0.0;861.0;0.0;1.0
HRV;Europe;Croatia;2022-04-02;1303.0;1101921.0;8.0;15592.0
MLI;Africa;Mali;2021-08-20;5.0;14740.0;0.0;535.0
WLF;Oceania;Wallis and Futuna;2021-05-07;1.0;454.0;0.0;7.0
OWID_ASI;;Asia;2022-02-11;577372.0;107662417.0;2087.0;1321135.0
SLV;North America;El Salvador;2021-04-17;155.0;67404.0;4.0;2072.0
SWE;Europe;Sweden;2020-12-26;0.0;396048.0;0.0;8279.0
SSD;Africa;South Sudan;2022-01-03;0.0;15242.0;0.0;135.0
PNG;Oceania;Papua New Guinea;2021-07-15;0.0;17340.0;0.0;179.0
PER;South America;Peru;2022-03-05;1436.0;3525940.0;37.0;211032.0
MHL;Oceania;Marshall Islands;2021-12-08;0.0;4.0;;
SMR;Europe;San Marino;2020-08-23;0.0;726.0;0.0;42.0
LBY;Africa;Libya;2021-01-02;0.0;100744.0;0.0;1487.0
BRB;North America;Barbados;2021-06-03;3.0;4026.0;0.0;47.0
LBN;Asia;Lebanon;2022-03-25;378.0;1090208.0;5.0;10272.0
IMN;Europe;Isle of Man;2021-05-13;0.0;1590.0;0.0;29.0
JPN;Asia;Japan;2020-06-23;57.0;17869.0;4.0;965.0
GMB;Africa;Gambia;2020-07-29;0.0;326.0;0.0;8.0
MYS;Asia;Malaysia;2020-10-16;629.0;18758.0;6.0;182.0
MHL;Oceania;Marshall Islands;2021-12-20;0.0;4.0;;
NZL;Oceania;New Zealand;2021-11-16;197.0;9285.0;0.0;35.0
IMN;Europe;Isle of Man;2022-01-15;0.0;19686.0;0.0;70.0
NAM;Africa;Namibia;2021-08-25;51.0;124083.0;3.0;3349.0
STP;Africa;Sao Tome and Principe;2021-06-07;0.0;2353.0;0.0;37.0
OMN;Asia;Oman;2021-07-27;491.0;295017.0;17.0;3788.0
ABW;North America;Aruba;2020-07-10;0.0;105.0;0.0;3.0
BTN;Asia;Bhutan;2021-06-04;15.0;1669.0;0.0;1.0
MLI;Africa;Mali;2021-08-01;3.0;14587.0;1.0;533.0
CHL;South America;Chile;2021-07-06;1857.0;1574465.0;39.0;33288.0
GBR;Europe;United Kingdom;2022-02-02;87334.0;17557729.0;535.0;157540.0
IRQ;Asia;Iraq;2020-09-21;3821.0;322856.0;70.0;8625.0
MAR;Africa;Morocco;2021-08-20;8216.0;799775.0;115.0;11587.0
GNB;Africa;Guinea-Bissau;2021-03-08;0.0;3312.0;0.0;49.0
PRY;South America;Paraguay;2022-03-19;125.0;646968.0;6.0;18577.0
OWID_AFR;;Africa;2022-02-14;13865.0;11154945.0;455.0;244506.0
ITA;Europe;Italy;2021-05-29;3348.0;4213055.0;83.0;126002.0
IMN;Europe;Isle of Man;2020-12-10;0.0;370.0;0.0;25.0
BWA;Africa;Botswana;2020-06-21;0.0;89.0;0.0;1.0
OWID_AFR;;Africa;2021-09-26;6021.0;8263485.0;233.0;208761.0
LTU;Europe;Lithuania;2021-04-06;688.0;220900.0;8.0;3623.0
LTU;Europe;Lithuania;2021-07-19;68.0;279813.0;0.0;4404.0
MNP;Oceania;Northern Mariana Islands;2021-01-31;;;;
LUX;Europe;Luxembourg;2021-10-24;0.0;80603.0;0.0;842.0
OWID_AFR;;Africa;2020-07-08;14743.0;522535.0;257.0;12232.0
TKM;Asia;Turkmenistan;2021-07-26;;;;
UGA;Africa;Uganda;2020-12-30;396.0;34677.0;1.0;251.0
POL;Europe;Poland;2020-05-07;307.0;15047.0;22.0;755.0
DZA;Africa;Algeria;2020-08-11;492.0;36204.0;10.0;1322.0
COM;Africa;Comoros;2021-11-08;6.0;4321.0;0.0;147.0
LIE;Europe;Liechtenstein;2020-09-18;0.0;112.0;0.0;1.0
QAT;Asia;Qatar;2021-05-27;286.0;216683.0;0.0;552.0
KGZ;Asia;Kyrgyzstan;2021-03-05;41.0;86451.0;0.0;1470.0
BOL;South America;Bolivia;2020-06-19;977.0;22476.0;18.0;715.0
OWID_EUN;;European Union;2022-03-06;359228.0;111377094.0;474.0;1019859.0
FRO;Europe;Faeroe Islands;2020-08-27;0.0;411.0;;
OWID_NAM;;North America;2020-12-24;238928.0;21628595.0;4016.0;487966.0
KNA;North America;Saint Kitts and Nevis;2021-04-19;0.0;44.0;;
GNB;Africa;Guinea-Bissau;2021-07-15;29.0;3998.0;0.0;70.0
NIU;Oceania;Niue;2022-02-25;;;;
URY;South America;Uruguay;2021-12-12;126.0;402509.0;3.0;6145.0
LUX;Europe;Luxembourg;2020-12-20;0.0;43728.0;0.0;434.0
KAZ;Asia;Kazakhstan;2020-09-23;440.0;138982.0;0.0;2043.0
VNM;Asia;Vietnam;2022-03-01;114144.0;3557629.0;;40338.0
TUR;Asia;Turkey;2021-06-03;6602.0;5270299.0;114.0;47882.0
MLT;Europe;Malta;2021-11-15;55.0;38255.0;0.0;462.0
HKG;Asia;Hong Kong;2020-08-05;85.0;3754.0;2.0;43.0
SVK;Europe;Slovakia;2021-02-01;3309.0;439325.0;69.0;4711.0
ARM;Asia;Armenia;2021-06-09;99.0;223384.0;11.0;4474.0
LBN;Asia;Lebanon;2020-06-11;14.0;1402.0;1.0;31.0
SHN;Africa;Saint Helena;2022-01-21;0.0;4.0;;
BES;North America;Bonaire Sint Eustatius and Saba;2020-06-18;0.0;7.0;;
OWID_SAM;;South America;2021-04-18;89010.0;23389519.0;2765.0;723582.0
VNM;Asia;Vietnam;2021-08-01;7447.0;157507.0;0.0;1306.0
HKG;Asia;Hong Kong;2020-09-12;13.0;4938.0;1.0;100.0
MDA;Europe;Moldova;2020-03-20;17.0;66.0;0.0;1.0
RUS;Europe;Russia;2021-09-15;18543.0;7091368.0;773.0;191566.0
MKD;Europe;North Macedonia;2021-11-07;454.0;206077.0;15.0;7232.0
GRL;North America;Greenland;2021-10-25;15.0;746.0;;
SWE;Europe;Sweden;2020-02-06;0.0;1.0;;
BHS;North America;Bahamas;2020-10-10;310.0;5023.0;4.0;106.0
SOM;Africa;Somalia;2020-06-14;39.0;2618.0;1.0;88.0
SHN;Africa;Saint Helena;2020-10-01;0.0;2.0;;
OWID_LMC;;Lower middle income;2021-11-07;55980.0;62752543.0;1312.0;1117978.0
SSD;Africa;South Sudan;2021-09-20;17.0;11831.0;0.0;121.0
PNG;Oceania;Papua New Guinea;2021-10-09;0.0;22413.0;0.0;245.0
BEN;Africa;Benin;2020-04-03;3.0;16.0;;
MUS;Africa;Mauritius;2020-11-22;1.0;495.0;0.0;10.0
GBR;Europe;United Kingdom;2020-11-16;21377.0;1391709.0;213.0;52195.0
SLV;North America;El Salvador;2020-04-20;17.0;218.0;0.0;7.0
NER;Africa;Niger;2020-04-12;38.0;529.0;1.0;12.0
JOR;Asia;Jordan;2021-11-03;2042.0;868493.0;15.0;11077.0
SDN;Africa;Sudan;2021-12-30;0.0;46518.0;0.0;3331.0
MKD;Europe;North Macedonia;2021-09-26;336.0;189887.0;17.0;6594.0
SDN;Africa;Sudan;2021-03-12;187.0;30873.0;0.0;1940.0
DOM;North America;Dominican Republic;2021-01-16;2370.0;191339.0;0.0;2432.0
CZE;Europe;Czechia;2020-05-20;74.0;8721.0;2.0;304.0
HTI;North America;Haiti;2022-02-07;117.0;29832.0;0.0;804.0
MWI;Africa;Malawi;2021-07-19;347.0;43817.0;14.0;1352.0
DEU;Europe;Germany;2021-01-21;20398.0;2088400.0;1013.0;49783.0
COM;Africa;Comoros;2021-12-12;3.0;4567.0;0.0;151.0
MDA;Europe;Moldova;2021-02-06;843.0;164243.0;15.0;3530.0
OWID_LIC;;Low income;2020-11-10;1020.0;281402.0;25.0;7228.0
ARM;Asia;Armenia;2021-02-26;283.0;171510.0;4.0;3183.0
PRT;Europe;Portugal;2020-09-19;849.0;68025.0;5.0;1899.0
LBR;Africa;Liberia;2021-07-09;0.0;4994.0;0.0;135.0
LKA;Asia;Sri Lanka;2021-10-05;784.0;522002.0;40.0;13142.0
BIH;Europe;Bosnia and Herzegovina;2020-12-17;855.0;104087.0;38.0;3549.0
SSD;Africa;South Sudan;2021-04-04;12.0;10267.0;1.0;113.0
YEM;Asia;Yemen;2021-12-25;2.0;10111.0;1.0;1983.0
VEN;South America;Venezuela;2020-12-12;462.0;107177.0;5.0;949.0
JOR;Asia;Jordan;2021-10-22;2967.0;849000.0;27.0;10930.0
KOR;Asia;South Korea;2021-08-26;1841.0;245158.0;8.0;2265.0
HUN;Europe;Hungary;2020-08-10;35.0;4731.0;3.0;605.0
DEU;Europe;Germany;2021-03-09;4252.0;2509445.0;255.0;72189.0
OWID_AFR;;Africa;2022-01-12;39883.0;10247765.0;438.0;232487.0
GIB;Europe;Gibraltar;2022-02-10;129.0;14168.0;0.0;101.0
NCL;Oceania;New Caledonia;2022-02-18;1037.0;43885.0;0.0;287.0
SVN;Europe;Slovenia;2022-04-01;2432.0;970541.0;6.0;6493.0
CIV;Africa;Cote d'Ivoire;2021-01-14;209.0;24578.0;0.0;140.0
ARG;South America;Argentina;2021-05-14;27363.0;3269466.0;599.0;69853.0
FLK;South America;Falkland Islands;2021-09-01;1.0;67.0;;
COM;Africa;Comoros;2021-11-28;9.0;4498.0;0.0;150.0
CHL;South America;Chile;2020-06-28;4216.0;271982.0;162.0;5509.0
ARE;Asia;United Arab Emirates;2022-01-10;2562.0;788187.0;0.0;2174.0
VAT;Europe;Vatican;2020-07-10;0.0;12.0;;
ISR;Asia;Israel;2020-12-05;1725.0;343826.0;13.0;2909.0
SYR;Asia;Syria;2020-07-06;14.0;372.0;1.0;14.0
UZB;Asia;Uzbekistan;2020-11-27;104.0;72513.0;0.0;607.0
AIA;North America;Anguilla;2020-10-29;0.0;3.0;;
KOR;Asia;South Korea;2020-07-02;63.0;12967.0;0.0;282.0
CUW;North America;Curacao;2020-06-19;0.0;23.0;0.0;1.0
POL;Europe;Poland;2020-08-23;581.0;61762.0;4.0;1955.0
SVN;Europe;Slovenia;2020-12-10;1847.0;91922.0;49.0;1949.0
IRL;Europe;Ireland;2021-08-23;1590.0;338707.0;0.0;5074.0
VUT;Oceania;Vanuatu;2021-05-07;0.0;4.0;0.0;1.0
BES;North America;Bonaire Sint Eustatius and Saba;2020-06-08;0.0;7.0;;
ITA;Europe;Italy;2021-07-19;2070.0;4289528.0;7.0;127874.0
ATG;North America;Antigua and Barbuda;2021-10-07;82.0;3663.0;1.0;88.0
BRN;Asia;Brunei;2020-03-16;4.0;54.0;;
PHL;Asia;Philippines;2021-01-05;932.0;479693.0;58.0;9321.0
MAR;Africa;Morocco;2020-11-13;5515.0;282336.0;61.0;4631.0
WSM;Oceania;Samoa;2021-10-19;0.0;3.0;;
GIN;Africa;Guinea;2021-10-14;25.0;30560.0;0.0;385.0
TCD;Africa;Chad;2020-12-29;33.0;2048.0;0.0;104.0
MRT;Africa;Mauritania;2021-04-11;10.0;18022.0;0.0;450.0
ESP;Europe;Spain;2021-04-06;6623.0;3317948.0;128.0;75911.0
AFG;Asia;Afghanistan;2020-12-02;219.0;46717.0;21.0;1795.0
JEY;Europe;Jersey;2021-07-05;;;;
FJI;Oceania;Fiji;2021-07-20;1054.0;19352.0;12.0;125.0
SUR;South America;Suriname;2021-09-02;322.0;29921.0;5.0;730.0
GNB;Africa;Guinea-Bissau;2020-08-07;0.0;2032.0;0.0;27.0
AUT;Europe;Austria;2020-05-26;18.0;16557.0;2.0;643.0
KOR;Asia;South Korea;2022-01-29;17515.0;828637.0;20.0;6732.0
TWN;Asia;Taiwan;2020-12-10;4.0;724.0;0.0;7.0
OWID_EUN;;European Union;2020-02-11;3.0;36.0;0.0;
GMB;Africa;Gambia;2021-10-04;0.0;9935.0;0.0;338.0
SWZ;Africa;Eswatini;2021-09-21;107.0;45502.0;2.0;1202.0
VIR;North America;United States Virgin Islands;2022-02-04;;;;
YEM;Asia;Yemen;2021-01-15;1.0;2111.0;0.0;612.0
PRI;North America;Puerto Rico;2021-02-12;;;;
MCO;Europe;Monaco;2021-09-17;2.0;3290.0;0.0;33.0
SYC;Africa;Seychelles;2020-09-18;1.0;139.0;;
FJI;Oceania;Fiji;2020-05-23;0.0;18.0;;
AZE;Asia;Azerbaijan;2020-11-11;1202.0;68594.0;18.0;885.0
GBR;Europe;United Kingdom;2022-02-03;93138.0;17650867.0;323.0;157863.0
SOM;Africa;Somalia;2021-06-19;11.0;14852.0;0.0;775.0
FIN;Europe;Finland;2021-07-15;382.0;99564.0;0.0;991.0
MDA;Europe;Moldova;2022-04-10;133.0;515445.0;1.0;11462.0
DZA;Africa;Algeria;2021-12-14;230.0;213288.0;4.0;6155.0
MDG;Africa;Madagascar;2021-08-21;4.0;42842.0;0.0;954.0
DNK;Europe;Denmark;2021-04-28;835.0;249785.0;2.0;2481.0
IND;Asia;India;2021-05-06;414188.0;21491598.0;3915.0;234083.0
HND;North America;Honduras;2020-07-19;1042.0;33835.0;9.0;900.0
FLK;South America;Falkland Islands;2021-11-19;0.0;79.0;;
MUS;Africa;Mauritius;2021-08-21;373.0;7443.0;0.0;22.0
SVK;Europe;Slovakia;2020-04-17;72.0;1049.0;1.0;9.0
ROU;Europe;Romania;2020-07-13;413.0;32948.0;17.0;1901.0
SMR;Europe;San Marino;2020-04-13;0.0;356.0;0.0;35.0
LBY;Africa;Libya;2021-08-11;2472.0;274453.0;30.0;3811.0
JPN;Asia;Japan;2020-02-10;2.0;26.0;;
KOR;Asia;South Korea;2021-04-20;731.0;115926.0;4.0;1806.0
GRL;North America;Greenland;2021-09-13;0.0;395.0;;
OWID_EUN;;European Union;2021-07-16;70631.0;33719358.0;121.0;741733.0
GBR;Europe;United Kingdom;2020-03-20;1254.0;7760.0;32.0;194.0
OWID_KOS;Europe;Kosovo;2020-11-16;688.0;29805.0;11.0;833.0
JOR;Asia;Jordan;2021-04-16;2732.0;681870.0;60.0;8117.0
CHL;South America;Chile;2021-02-22;3549.0;803009.0;84.0;20126.0
GBR;Europe;United Kingdom;2021-07-30;29303.0;5839899.0;68.0;129669.0
ARG;South America;Argentina;2020-07-17;4518.0;119301.0;66.0;2178.0
LSO;Africa;Lesotho;2022-01-06;0.0;29999.0;0.0;673.0
OWID_HIC;;High income;2020-03-08;2917.0;21403.0;160.0;498.0
QAT;Asia;Qatar;2020-08-14;251.0;114532.0;0.0;190.0
COL;South America;Colombia;2022-02-25;2159.0;6058715.0;80.0;138501.0
MRT;Africa;Mauritania;2021-08-14;281.0;29884.0;2.0;636.0
MLT;Europe;Malta;2022-02-16;117.0;70328.0;1.0;594.0
AUT;Europe;Austria;2020-10-07;1029.0;50848.0;8.0;830.0
ECU;South America;Ecuador;2021-10-16;531.0;513557.0;20.0;32928.0
OWID_EUR;;Europe;2022-02-22;780733.0;153451175.0;4089.0;1695444.0
CZE;Europe;Czechia;2021-03-02;12191.0;1252242.0;232.0;20701.0
AGO;Africa;Angola;2021-11-06;42.0;64654.0;0.0;1719.0
OWID_UMC;;Upper middle income;2021-05-23;140042.0;49764381.0;3284.0;1434910.0
ZAF;Africa;South Africa;2021-11-23;;2948760.0;51.0;89635.0
SRB;Europe;Serbia;2021-12-10;1387.0;1271794.0;38.0;12113.0
NZL;Oceania;New Zealand;2020-09-30;12.0;1848.0;0.0;25.0
AFG;Asia;Afghanistan;2021-04-28;145.0;59370.0;13.0;2611.0
NER;Africa;Niger;2021-11-26;0.0;6921.0;0.0;251.0
ISL;Europe;Iceland;2020-04-10;27.0;1675.0;1.0;7.0
NPL;Asia;Nepal;2020-07-07;204.0;16168.0;0.0;35.0
NLD;Europe;Netherlands;2021-10-11;2887.0;2033692.0;5.0;18278.0
TCD;Africa;Chad;2022-02-04;0.0;7157.0;0.0;190.0
IMN;Europe;Isle of Man;2022-02-07;29.0;21918.0;0.0;73.0
BRB;North America;Barbados;2021-12-16;44.0;27071.0;1.0;255.0
CUB;North America;Cuba;2021-09-09;7747.0;720739.0;89.0;6056.0
NPL;Asia;Nepal;2020-04-10;0.0;9.0;;
BES;North America;Bonaire Sint Eustatius and Saba;2021-10-14;16.0;2306.0;0.0;20.0
ATG;North America;Antigua and Barbuda;2021-12-22;4.0;4205.0;0.0;117.0
UKR;Europe;Ukraine;2020-11-01;8243.0;407573.0;116.0;7515.0
VAT;Europe;Vatican;2022-03-31;0.0;29.0;;
USA;North America;United States;2020-11-03;124767.0;9441922.0;1595.0;232833.0
OWID_KOS;Europe;Kosovo;2021-04-23;0.0;102720.0;0.0;2115.0
PRY;South America;Paraguay;2020-03-14;0.0;7.0;;
KNA;North America;Saint Kitts and Nevis;2020-08-27;0.0;17.0;;
VNM;Asia;Vietnam;2021-04-23;6.0;2830.0;0.0;35.0
COG;Africa;Congo;2022-03-20;0.0;24059.0;0.0;383.0
MMR;Asia;Myanmar;2020-09-04;60.0;1171.0;1.0;7.0
SDN;Africa;Sudan;2021-08-30;9.0;37708.0;0.0;2831.0
IRN;Asia;Iran;2021-08-07;26439.0;4119110.0;387.0;93473.0
MLT;Europe;Malta;2020-12-02;126.0;10101.0;5.0;146.0
OWID_SAM;;South America;2021-11-27;18188.0;38902485.0;417.0;1180854.0
ZAF;Africa;South Africa;2021-09-20;1504.0;2884134.0;42.0;86216.0
DZA;Africa;Algeria;2021-04-06;140.0;117879.0;4.0;3112.0
UZB;Asia;Uzbekistan;2021-10-13;385.0;179371.0;3.0;1276.0
SVK;Europe;Slovakia;2021-11-27;11862.0;1143068.0;51.0;14228.0
MLI;Africa;Mali;2021-11-07;29.0;16371.0;2.0;576.0
AUS;Oceania;Australia;2021-09-25;1752.0;97559.0;11.0;1231.0
MNE;Europe;Montenegro;2021-03-11;572.0;82029.0;13.0;1113.0
CAN;North America;Canada;2021-01-19;5317.0;726918.0;152.0;19486.0
MYS;Asia;Malaysia;2021-12-12;3490.0;2691639.0;17.0;30879.0
GMB;Africa;Gambia;2021-12-23;9.0;10087.0;0.0;342.0
MRT;Africa;Mauritania;2022-02-11;15.0;58557.0;0.0;971.0
FRO;Europe;Faeroe Islands;2021-07-13;11.0;891.0;0.0;1.0
PCN;Oceania;Pitcairn;2021-07-28;;;;
COL;South America;Colombia;2022-02-21;2910.0;6049952.0;99.0;138205.0
LKA;Asia;Sri Lanka;2021-07-21;1604.0;289577.0;47.0;3917.0
TTO;North America;Trinidad and Tobago;2020-09-25;42.0;4277.0;3.0;70.0
MHL;Oceania;Marshall Islands;2022-04-04;0.0;7.0;;
MLI;Africa;Mali;2021-06-21;4.0;14385.0;0.0;524.0
PHL;Asia;Philippines;2021-11-21;1911.0;2826410.0;171.0;47074.0
PNG;Oceania;Papua New Guinea;2021-10-25;268.0;27895.0;0.0;335.0
POL;Europe;Poland;2021-08-26;215.0;2887485.0;3.0;75332.0
FSM;Oceania;Micronesia (country);2021-03-18;0.0;1.0;;
OMN;Asia;Oman;2020-10-03;0.0;98585.0;0.0;935.0
OWID_UMC;;Upper middle income;2020-05-11;26589.0;895526.0;1419.0;41760.0
LUX;Europe;Luxembourg;2020-05-31;2.0;4018.0;0.0;110.0
TGO;Africa;Togo;2020-08-26;17.0;1326.0;0.0;27.0
CMR;Africa;Cameroon;2020-05-30;468.0;5904.0;14.0;191.0
NPL;Asia;Nepal;2021-04-12;496.0;280524.0;13.0;3053.0
BGD;Asia;Bangladesh;2022-04-17;51.0;1952326.0;0.0;29124.0
PRY;South America;Paraguay;2021-12-16;0.0;464004.0;0.0;16517.0
SRB;Europe;Serbia;2021-08-30;2335.0;759952.0;12.0;7278.0
AND;Europe;Andorra;2021-12-04;0.0;18010.0;0.0;132.0
MRT;Africa;Mauritania;2020-04-06;0.0;6.0;0.0;1.0
CAN;North America;Canada;2021-03-19;4347.0;932824.0;33.0;23126.0
BHR;Asia;Bahrain;2020-05-31;605.0;11398.0;2.0;19.0
PYF;Oceania;French Polynesia;2020-09-03;0.0;622.0;;
LIE;Europe;Liechtenstein;2021-10-05;2.0;3562.0;0.0;58.0
HUN;Europe;Hungary;2021-03-27;10167.0;624779.0;253.0;19752.0
GIN;Africa;Guinea;2021-12-28;108.0;31238.0;0.0;389.0
IND;Asia;India;2020-09-03;83341.0;3936747.0;1096.0;68472.0
ISR;Asia;Israel;2022-02-22;10107.0;3576916.0;37.0;10038.0
HKG;Asia;Hong Kong;2020-05-29;13.0;1079.0;0.0;4.0
TZA;Africa;Tanzania;2021-07-03;0.0;509.0;0.0;21.0
NOR;Europe;Norway;2021-02-02;291.0;63553.0;1.0;568.0
SWE;Europe;Sweden;2020-06-12;1337.0;50367.0;40.0;4854.0
PRI;North America;Puerto Rico;2021-04-10;;;;
UZB;Asia;Uzbekistan;2021-06-17;371.0;104834.0;2.0;713.0
SGP;Asia;Singapore;2020-06-16;151.0;40969.0;0.0;26.0
CYP;Europe;Cyprus;2021-01-26;126.0;30600.0;2.0;189.0
AUT;Europe;Austria;2021-10-23;3756.0;794982.0;12.0;11245.0
TLS;Asia;Timor;2022-03-23;3.0;22818.0;0.0;130.0
CUW;North America;Curacao;2020-05-28;0.0;18.0;0.0;1.0
MDV;Asia;Maldives;2020-08-01;156.0;3949.0;1.0;17.0
KAZ;Asia;Kazakhstan;2022-01-26;13758.0;1278057.0;12.0;18415.0
TGO;Africa;Togo;2021-08-18;246.0;18605.0;2.0;172.0
NOR;Europe;Norway;2020-12-03;402.0;37371.0;2.0;353.0
MEX;North America;Mexico;2020-10-15;5514.0;834910.0;387.0;85285.0
CHL;South America;Chile;2022-04-09;3773.0;3508556.0;42.0;56997.0
PYF;Oceania;French Polynesia;2021-02-13;0.0;18263.0;0.0;135.0
SDN;Africa;Sudan;2020-08-16;96.0;12410.0;2.0;798.0
SUR;South America;Suriname;2021-06-27;189.0;21249.0;8.0;507.0
MLI;Africa;Mali;2021-05-07;30.0;14059.0;4.0;497.0
ALB;Europe;Albania;2020-12-20;461.0;53003.0;14.0;1088.0
ATG;North America;Antigua and Barbuda;2022-03-13;0.0;7466.0;0.0;135.0
DOM;North America;Dominican Republic;2021-08-30;158.0;350017.0;0.0;4007.0
MYS;Asia;Malaysia;2021-06-22;4743.0;705762.0;77.0;4554.0
TCA;North America;Turks and Caicos Islands;2020-04-08;0.0;8.0;0.0;1.0
TUR;Asia;Turkey;2021-02-08;8103.0;2539559.0;103.0;26900.0
GAB;Africa;Gabon;2020-12-20;0.0;9400.0;0.0;64.0
BLR;Europe;Belarus;2021-03-17;1124.0;305270.0;9.0;2121.0
SUR;South America;Suriname;2021-09-16;609.0;35817.0;8.0;788.0
OWID_WRL;;World;2020-06-28;168875.0;10136030.0;3576.0;527091.0
CPV;Africa;Cape Verde;2021-09-09;125.0;36327.0;1.0;318.0
SAU;Asia;Saudi Arabia;2020-10-24;395.0;344552.0;17.0;5281.0
FSM;Oceania;Micronesia (country);2021-09-26;0.0;1.0;;
NLD;Europe;Netherlands;2020-07-24;140.0;52816.0;0.0;6154.0
ESP;Europe;Spain;2021-06-04;4969.0;3697981.0;146.0;80195.0
UKR;Europe;Ukraine;2020-10-12;4606.0;272671.0;45.0;5143.0
FIN;Europe;Finland;2021-05-01;197.0;87328.0;2.0;934.0
EGY;Africa;Egypt;2021-10-10;837.0;312413.0;37.0;17695.0
OWID_LIC;;Low income;2021-08-29;2655.0;1217951.0;76.0;31784.0
DMA;North America;Dominica;2020-06-26;0.0;18.0;;
NPL;Asia;Nepal;2021-10-13;326.0;803878.0;4.0;11261.0
ISL;Europe;Iceland;2020-09-18;24.0;2230.0;0.0;10.0
PYF;Oceania;French Polynesia;2020-06-19;0.0;60.0;;
MWI;Africa;Malawi;2020-07-06;129.0;1742.0;2.0;19.0
OMN;Asia;Oman;2021-09-22;22.0;303512.0;0.0;4093.0
CRI;North America;Costa Rica;2021-04-28;2434.0;245601.0;16.0;3202.0
CHN;Asia;China;2021-10-08;29.0;107751.0;0.0;4636.0
FRO;Europe;Faeroe Islands;2022-02-11;1413.0;27701.0;0.0;22.0
CMR;Africa;Cameroon;2021-03-24;0.0;40622.0;0.0;601.0
LSO;Africa;Lesotho;2021-06-19;71.0;11081.0;2.0;329.0
BRB;North America;Barbados;2021-06-23;7.0;4052.0;0.0;47.0
BIH;Europe;Bosnia and Herzegovina;2021-03-15;2671.0;144831.0;138.0;5584.0
OWID_AFR;;Africa;2021-01-31;15762.0;3569601.0;525.0;90970.0
PAN;North America;Panama;2021-01-21;1975.0;305752.0;32.0;4944.0
GAB;Africa;Gabon;2022-01-28;253.0;46722.0;0.0;301.0
NPL;Asia;Nepal;2020-03-31;0.0;5.0;;
TCD;Africa;Chad;2020-05-26;13.0;700.0;1.0;62.0
ISR;Asia;Israel;2021-07-19;1220.0;852943.0;1.0;6450.0
AFG;Asia;Afghanistan;2021-10-08;19.0;155448.0;0.0;7221.0
MLT;Europe;Malta;2021-05-20;2.0;30491.0;0.0;417.0
FIN;Europe;Finland;2022-03-18;3400.0;786312.0;0.0;2783.0
WSM;Oceania;Samoa;2021-09-07;0.0;3.0;;
LKA;Asia;Sri Lanka;2021-08-10;2904.0;335851.0;118.0;5340.0
MCO;Europe;Monaco;2021-06-18;2.0;2547.0;0.0;33.0
FJI;Oceania;Fiji;2021-11-07;0.0;52247.0;0.0;674.0
PRY;South America;Paraguay;2020-09-12;813.0;27325.0;18.0;514.0
COG;Africa;Congo;2020-07-16;136.0;2358.0;1.0;48.0
BGR;Europe;Bulgaria;2021-06-25;86.0;421487.0;4.0;18026.0
SAU;Asia;Saudi Arabia;2021-08-07;0.0;531935.0;0.0;8311.0
BHS;North America;Bahamas;2020-12-17;11.0;7725.0;0.0;164.0
QAT;Asia;Qatar;2021-08-04;164.0;226874.0;0.0;601.0
KOR;Asia;South Korea;2020-01-23;0.0;1.0;;
MMR;Asia;Myanmar;2022-04-08;92.0;612224.0;0.0;19434.0
MMR;Asia;Myanmar;2021-12-04;374.0;524122.0;8.0;19135.0
MSR;North America;Montserrat;2021-01-20;0.0;13.0;0.0;1.0
ISR;Asia;Israel;2022-01-11;31502.0;1589099.0;3.0;8274.0
NIC;North America;Nicaragua;2020-12-04;0.0;5838.0;0.0;161.0
KWT;Asia;Kuwait;2020-05-07;278.0;6567.0;2.0;44.0
YEM;Asia;Yemen;2020-05-08;9.0;34.0;0.0;5.0
FRA;Europe;France;2020-07-23;1236.0;218753.0;11.0;30186.0
SXM;North America;Sint Maarten (Dutch part);2021-11-12;;;;
GRL;North America;Greenland;2021-08-05;16.0;151.0;;
AFG;Asia;Afghanistan;2021-06-17;3243.0;96531.0;159.0;3842.0
ESP;Europe;Spain;2021-01-18;84287.0;2336451.0;455.0;53769.0
BIH;Europe;Bosnia and Herzegovina;2020-04-10;43.0;901.0;1.0;36.0
ZMB;Africa;Zambia;2021-01-21;1264.0;42213.0;12.0;597.0
PAK;Asia;Pakistan;2020-03-19;47.0;501.0;1.0;3.0
BES;North America;Bonaire Sint Eustatius and Saba;2021-05-02;0.0;1559.0;0.0;16.0
FLK;South America;Falkland Islands;2021-03-05;0.0;54.0;;
LAO;Asia;Laos;2021-05-02;112.0;933.0;;
MNG;Asia;Mongolia;2020-10-04;0.0;313.0;;
SEN;Africa;Senegal;2020-05-30;106.0;3535.0;1.0;42.0
OWID_LMC;;Lower middle income;2022-03-23;156152.0;88050463.0;684.0;1293365.0
ALB;Europe;Albania;2021-11-06;0.0;187994.0;0.0;2948.0
JOR;Asia;Jordan;2021-06-03;633.0;738521.0;11.0;9500.0
GBR;Europe;United Kingdom;2021-11-14;36326.0;9575880.0;63.0;143001.0
